"delta1","delta2","Psi11","Psi12","Psi21","Psi22","Theta1","Theta2","Phi1","Phi2","Participant","SSE","AIC","BIC","sigma2_est"
0.0901400639749991,0.00473338036001936,0.00759311388041915,4.67850518130541e-06,-0.00331728794569036,0.00089568942880108,0.850882647797519,0.968002248137319,-0.461859278258546,-0.665652009309255,"89",4.22509983968217,-518.591319702595,-479.280872931593,0.0303964017243322
0.402786072029067,0.557789088426042,0.102419173086594,0.00615068025527214,-0.0948540683301286,-0.011621921079923,0.0954614427953939,0.14751424499461,-0.139851603490521,-0.0146061049976004,"90",7.75845290437173,-426.21483132718,-386.904384556179,0.0558162079451204
0.0739981333421178,0.0355760622677615,-4.91188044502718e-05,0.000549506366318464,-0.0034193865691039,-0.00176586861568021,-0.562054767633011,0.66803804113795,0.564559818183364,-0.187313535507754,"91",0.136055846629417,-1040.82269493275,-1001.51224816174,0.000978819040499401
0.0959485124187595,0.292721108089791,0.0666011008713691,0.0056296868512466,-0.0714881349011314,-0.00989187429038835,0.552194585391037,0.544494854012838,-0.0785713966761313,-0.123215975774672,"92",13.3287186004715,-343.961847081531,-304.65140031053,0.0958900618738958
0.0363986833877472,0.0127965893168729,0.0251542071940763,0.00253395308609861,-0.0290834361863192,0.000820704779434559,0.83521591418261,0.959930746804593,-0.0561856396276345,-0.202909987655481,"93",2.20235815742398,-617.621480410733,-578.311033639731,0.01584430329082
0.404044077187626,0.25319818249554,0.0894124303994415,0.000813921281880426,-0.0504139742711083,-0.00172657376670253,0.0718814193454838,0.45347203402293,0.141644480093249,-0.388482806207915,"94",16.9858445836447,-307.108029670991,-267.79758289999,0.122200320745645
0.174832935545556,0.330444199812252,0.0530357500315319,0.00651973934880011,-0.0296257700548476,-0.0129921458289792,0.65659786676055,0.499426459803682,-0.310173490726006,0.0116669603702932,"95",3.46178111197133,-548.878788381017,-509.568341610015,0.0249049000861247
0.313626381072146,0.66410959904893,0.0738859289404001,0.0109008549840745,-0.0567073971897817,-0.0129685912954171,-0.0087019601924101,0.0168653748699547,0.079625577323856,-0.0424444029265991,"96",18.2265036276771,-296.392568902338,-257.082122131337,0.131125925378972
0.2328791911501,0.386991242406139,0.0917320640814709,0.00993722871063806,-0.081413698182051,-0.00251619782930819,0.180607549099182,0.182324665253908,0.0610683858684424,0.0684906107868243,"97",21.9955163746847,-267.822367190158,-228.511920419156,0.158241124997731
0.0929049039454584,0.187197741292767,0.0457873978112521,0.0102810825425225,-0.0223785750732491,-0.010737088171968,0.724560601602141,0.720297061687934,-0.210897359844587,0.039215010253699,"98",8.16892739224936,-418.378521823193,-379.068075052192,0.0587692618147436
0.321232384004921,0.255892630619527,0.0957761037300935,0.00532188913215769,-0.0653820275581653,-0.00188154646163674,0.199882174224614,0.285227355498975,0.0671225985143363,-0.0826634740977274,"99",6.16182389380866,-461.237170471228,-421.926723700226,0.0443296683007817
0.0974541624228569,0.280035992172831,0.0518360748803745,0.00779430920723357,-0.0552530367431531,-0.00912955631981627,0.68433343874414,0.582104453116688,-0.153432456689802,-0.237782876712853,"100",9.09501451098408,-402.055425234852,-362.744978463851,0.0654317590718279
0.105844702484838,0.0412494054716725,0.0458015221363152,0.00925162392024997,-0.0420572257281174,0.00579687113341504,0.720551883233636,0.853055269634864,-0.118031125815206,-0.308066268023378,"101",13.1630740780019,-345.862684510487,-306.552237739486,0.0946983746618845
0.23815061010617,0.067596546566649,-0.00237351553796282,0.00350828226900289,-0.000650538201703464,-0.00109790245844545,0.57137769148989,0.792669174446393,-0.172601119966303,-0.300265448500736,"102",1.08282596431823,-725.534552053185,-686.224105282183,0.00779011485121027
0.149487715670051,0.162239098207112,0.0436395964393537,0.00115281490767679,-0.0513933449037505,-0.00343668684430602,0.563930647305317,0.643191840215391,-0.23516595170037,0.019555442566753,"103",3.95780362855303,-528.52507588292,-489.214629111918,0.0284734073996621
0.163414126333595,0.131796666481961,0.033757157245247,0.0156670789062144,-0.0454967654425749,-0.00637727508489749,0.48331776917888,0.785334957179389,-0.132541712754653,-0.412611992542202,"104",12.0459216485517,-359.343464331185,-320.033017560184,0.0866613068241129
0.461437397229691,0.509600051067633,0.114380159237186,0.00190760389461646,-0.102290943553341,-0.00485795937814639,0.0541207620312306,0.0133218852918855,0.0284326433235148,0.139377296082479,"105",4.99317805224146,-493.202805297802,-453.892358526801,0.03592214426073
0.0891155526760599,0.266674038310011,0.0398501946689758,0.0150222954232117,-0.0548093241774276,-0.00547446459741839,0.298304311587779,0.64525070914797,0.25415799626324,-0.129466737708518,"106",7.07582549294595,-440.21385381461,-400.903407043609,0.0509052193737118
0.219984052753692,0.228696260074087,0.0621218680808214,0.0190223051333269,-0.0474544265918447,-0.00563715283618681,0.267069810896045,0.684561473857898,-0.0435342747400819,-0.156696302004521,"107",12.8440185647726,-349.592349480798,-310.281902709796,0.0924030112573566
0.0409162851884061,0.0368523857766717,0.00618935658777324,0.00244699081258404,-0.011425473473348,-0.000836206014209953,0.561262253311051,0.91114724156103,0.0817750084945857,-0.142377951786602,"108",3.28520183529055,-556.836769254877,-517.526322483876,0.0236345455776298
0.303759492399227,0.269560380662186,0.0440759186047856,0.0281634530393961,-0.0609914384123504,-0.011677387643236,0.126269243995555,0.556905305586858,0.265504430928598,-0.326177891729973,"109",13.6960088695967,-339.829960184014,-300.519513413013,0.0985324379107678
0.352769308282843,0.386989122985534,0.130487651010468,0.00264709991798651,-0.144706919434702,-0.000709139132404718,0.26865390413131,0.255846847271208,-0.128964704562554,-0.263625961373328,"110",12.534273025117,-353.302895551158,-313.992448780157,0.0901746260799786
0.449093908726862,0.419581982705898,0.118948918480792,-0.000111522757857194,-0.132047481945491,-0.000473487342094276,0.114453292020633,0.100557651892518,0.0340313916392619,-0.0383720822739136,"111",9.98586587593573,-387.851895690363,-348.541448919362,0.0718407616973793
0.125902519815928,0.185767834865635,0.0667051139972296,0.00335698879752834,-0.0380540829553504,-0.0116210028166505,0.58685508825965,0.636660074566483,-0.16951407783342,-0.213579727108947,"112",15.037781356029,-325.623838873003,-286.313392102001,0.108185477381503
0.243641512580831,0.131771985455923,0.0568216771516839,0.0164352167379984,-0.0500490068565338,-0.00244865430603754,0.450697292331874,0.776513605368485,-0.0527322170406256,-0.298715154473701,"113",13.5180543495999,-341.817864185375,-302.507417414373,0.0972521895654667
0.0887607733701028,0.419291352848808,0.0375933603143711,0.00302634870049383,-0.0239311034400528,-0.00839273269295842,0.747426531830921,0.318119954806488,-0.18234523292969,0.187351539722002,"114",2.54253927140781,-595.789018358619,-556.478571587618,0.0182916494345885
0.486051961827357,0.497676687683977,0.0876479467980614,0.00102310424850727,-0.0917648405966329,-0.00393909569230625,-0.0627095141857227,-0.041663751405939,0.0770925415898842,0.0622182767287209,"115",11.4600595567273,-366.921917122965,-327.611470351964,0.0824464716311313
0.0839147368219858,0.165678740021197,0.0422316797188468,0.0119983660676955,-0.0396743275765372,-0.00519814920636783,0.577274242342942,0.769447390694449,0.0416748647958251,-0.0862979543398631,"116",3.8406736581582,-533.091376148788,-493.780929377786,0.0276307457421453
0.376601006233736,0.432973019537859,0.0984889024320668,0.00587813841508848,-0.100251472398174,-0.00553852990986862,0.191360507963454,0.178187930851498,-0.0311926878158716,0.0344798835998873,"117",11.8042019273622,-362.424593497814,-323.114146726812,0.0849223160241883
0.30030773158683,0.397554196920855,0.0307176505364052,0.00892169601154209,-0.0505747788843512,-0.0105692702477297,0.152127973620534,0.400677097620919,0.134128372168752,0.095490396173946,"118",6.12547787575306,-462.136409533028,-422.825962762027,0.0440681861564968
0.118003230169324,0.607213562118644,0.0475332333455588,0.0107249306115296,-0.0171720352447812,-0.0117615671218855,0.417036861238046,0.26388617457624,0.119105423123135,0.365258223882948,"119",3.68983000325693,-539.181620281838,-499.871173510836,0.0265455395917765
0.260917680659076,0.276159033764103,0.0702898782850778,0.0156588173686295,-0.0531624223367296,-0.00512034282210646,0.244070243063359,0.564008847964236,0.167239273944149,-0.059649125888319,"120",9.62186281780922,-393.496080491056,-354.185633720054,0.069222034660498
0.13661394125576,0.0532514135766988,0.0564941106789562,0.012506886692028,-0.0575897315920021,-0.00130099560940817,0.492756283511355,0.865990346384957,-0.0503123258233829,-0.496392588104932,"121",9.73900874630047,-391.656659329289,-352.346212558287,0.0700648111244638
0.0830916331470722,0.187720608116254,0.0454102112907983,0.00842818831812926,-0.0275803825605055,-0.00504231431701845,0.655481573811132,0.758982477402051,0.169992276670397,-0.144069586343154,"122",2.25664513454996,-613.920192157501,-574.6097453865,0.0162348570830932
0.20269245230414,0.289511841255065,0.0422836260225252,0.0137377385223776,-0.038490981136365,-0.0129200132589246,0.46486052147689,0.543902361042241,0.149427134369388,0.0699943477646126,"123",2.57088365167824,-594.103888850164,-554.793442079163,0.0184955658394118
0.208308994389393,0.504425798630903,0.104959117380094,0.00850069127811193,-0.0857692231499634,-0.0128629307105284,0.321547469906042,0.303938648381581,-0.117150859994474,0.106841796140417,"124",9.07528274293613,-402.385549710014,-363.075102939012,0.0652898039060154
0.0959751768817692,0.254136236474011,0.0495252983019005,0.00517378097339367,-0.0525082433588052,-0.0128019813440106,0.707010134625566,0.527697587642825,-0.547063353658532,-0.246627130096762,"125",19.2964542749012,-287.721792037236,-248.411345266235,0.138823412049649
0.239202749306805,0.473224971616672,0.108999626295183,0.00283253970317533,-0.11081975226843,-0.00963335745859562,0.164820371101988,0.230422664590872,-0.0788498251028745,0.0115588048326695,"126",13.0285620475053,-347.42394691465,-308.113500143648,0.0937306622122681
0.351876749107783,0.426070043908566,0.110041453808654,0.000460955885470829,-0.104901598149481,-0.00112256589212519,0.227860084769173,0.144223633957863,-0.314606659275299,-0.109680809989511,"127",11.5520832449002,-365.706239358075,-326.395792587074,0.0831085125532386
0.455577817730527,0.432746295463983,0.146903035704516,0.00415354835808324,-0.0661967871833666,-0.00407996745644553,0.11211992988869,0.423115079468286,-0.1777665406391,-0.0718603017554331,"128",7.53233755690181,-430.71061439215,-391.400167621149,0.0541894788266317
0.194676562325257,0.371909016524306,0.0299510016510868,0.00733260528508195,-0.0391381704106806,-0.00990625328901061,0.450078902548417,0.41611023031501,0.150879706170937,0.0216952826761103,"129",2.25740884219229,-613.868760090742,-574.558313319741,0.0162403513826784
0.115202204450365,0.388070506417348,0.0357834174373701,0.00786280746259703,-0.0221902318534648,-0.00703859612582791,0.650473676370363,0.494730224048735,-0.414913892643777,-0.170010890294153,"130",11.2945455036035,-369.133212790027,-329.822766019025,0.0812557230475069
0.427139328059357,0.144878174792025,0.121821224127918,0.000640213087330605,-0.0115778304179401,-0.00118704789446286,0.116334706362086,-0.0106601406705458,-0.210636456233048,0.0807522579599796,"131",3.61713734216475,-542.206034790325,-502.895588019323,0.0260225708069406
0.244268576509974,0.443297354216251,0.0826057550545323,0.0112782658459003,-0.0596269244296485,-0.0208609501266669,0.155484406723648,0.275345806319015,0.103708544353705,0.127576493720058,"132",13.4914474102301,-342.117333322448,-302.806886551447,0.0970607727354686
0.213656156462151,0.29330640781325,0.0549549743934417,0.00921839286725651,-0.058651584791453,-0.00657435405020918,0.531849697689229,0.516525918092183,-0.187975485957246,0.0435575091138301,"133",24.6150437806298,-250.719454811316,-211.409008040315,0.177086645903812
0.171882985794381,0.144297789321893,0.0349817236854775,0.0109982880423622,-0.0387009290611812,-0.00312563009526654,0.5821928701304,0.792960559277464,0.147558127864028,-0.215560008095794,"134",3.86508672792968,-532.128252761931,-492.81780599093,0.0278063793376236
0.457186279613343,0.510825101774819,0.128520230926545,0.000218128455228551,-0.125934264979386,-0.00118546930795692,0.0331500219210961,0.0140465475774993,0.0070755361853288,-0.0379994717613162,"135",3.30073975420269,-556.119554252438,-516.809107481436,0.0237463291669258
0.0557347786820827,0.156049354280033,0.0351946241833301,0.00473142087373069,-0.0174399474147083,0.00031929763331977,0.444240954325341,0.812526543073654,-0.120312356754009,-0.346251616151293,"136",9.80104229264784,-390.691551233748,-351.381104462747,0.07051109563056
0.428652791091866,0.457892116558521,0.127646847155457,0.00441673678846345,-0.124627594062733,-0.00417557742851133,0.0983589414985676,0.102158335385244,-0.273099037743512,-0.109389912231151,"137",4.29923396341461,-515.947436633139,-476.636989862137,0.03092974074399
0.255442030665729,0.390420645730174,0.0970980308205655,0.00681421693143707,-0.095507549899518,-0.00382481760348673,0.0866980409889413,0.113975655415378,0.0381623511493093,0.228991447161688,"138",9.93504092089794,-388.627503950264,-349.317057179262,0.0714751145388341
0.175119257931175,0.102679694703685,0.0768702595720504,0.00166773632478768,-0.0535935494269242,-4.67573836901655e-05,0.603276546735377,0.787351498653288,-0.0683165511424074,-0.211886154500581,"139",9.64844886098721,-393.076670447841,-353.766223676839,0.0694133011581813
0.260276783590067,0.487766628667792,0.0932640857588193,0.00703751124495651,-0.0895575678802375,-0.0071796735159653,0.314072792844018,0.243386030169429,-0.160250905640197,-0.0801021632084242,"140",10.6621779420086,-377.891027609451,-338.58058083845,0.076706316129558
0.0844916350584448,0.15548270438824,0.050158056181999,0.0122000880927619,-0.0568508816945051,-0.00546277125355944,0.479017722189601,0.753401640275942,-0.116761974306119,-0.391436567931699,"141",12.3712454259297,-355.292860069423,-315.982413298421,0.0890017656541705
0.070610392373736,0.318177831174044,0.0426869840402926,0.011001495783937,-0.0595633557311035,-0.0147747693563803,0.710334498713964,0.510256788262164,-0.189049728916335,0.0664185413555171,"142",6.06771754769315,-463.576497259417,-424.266050488415,0.0436526442280083
0.497401848860334,0.448799788213991,0.0937638336698174,0.00244878468071033,-0.108372556849098,-0.00367083237460824,0.0124449746818212,0.106290904619111,0.101239403093083,-0.211624923073442,"143",7.64582492918423,-428.437558997831,-389.127112226829,0.0550059347423326
0.167215614151883,0.5922957494323,0.0523046511833115,0.00975453793951332,-0.0868382974102005,-0.0168977896416177,0.210419098995362,0.134011963857424,0.00905701422511355,0.0898064997677638,"144",12.5479134628265,-353.137571309013,-313.827124538012,0.0902727587253702
0.140119514845532,0.0924633072164039,0.0560777822594559,0.00515754226427147,-0.0331308025718201,-0.00240310768927646,0.708645995712235,0.833678874287833,-0.19600364638575,-0.227197215232907,"145",3.68589887260203,-539.343646822179,-500.033200051177,0.0265172580762736
0.37817810120411,0.0562366126388212,0.00656437099029347,0.00344657215936672,-0.00306587979625583,0.000704761182878276,0.249124309709359,0.88474112337454,-0.241723413165789,-0.705991644426677,"146",6.55281783472179,-451.885774710258,-412.575327939257,0.0471425743505164
0.0682337523990524,0.0381913154062848,0.00927926605325878,0.00010358303288594,-0.0170401266183331,0.00132568414551348,0.080411865097891,0.48580778231823,-0.102333240578326,-0.377497209081462,"147",5.4352783272302,-480.307408296197,-440.996961525196,0.0391027217786345
0.380177659362265,0.422242040243382,0.09885403179747,0.00424125508387618,-0.115870159761516,-0.00578331493831662,0.313066644733216,0.120411945608979,-0.272385126248,-0.12473837299828,"148",6.75318119742093,-447.30775944844,-407.997312677439,0.0485840373915174
0.125482953715612,0.532154491064252,0.065975947510975,0.0138171428612922,-0.0759311536018124,-0.0130312176597386,0.244774104031372,0.317718493309969,0.112926232366483,-0.14336737173206,"149",7.45579575629535,-432.263103229915,-392.952656458914,0.0536388183906141
0.241670791977796,0.205318829063318,0.0625872848043169,0.0152004692130712,-0.0591743500377464,-0.00719677220036927,0.363189212733392,0.640706762829906,-0.28045956558819,-0.52284728056709,"150",8.83278176930458,-406.502398991747,-367.191952220745,0.063545192584925
0.152797005683723,0.00556525114109791,0.00906210409007143,0.000363656823381749,-0.00785024114725122,0.00014023106695896,0.687424332886074,0.935696629491644,-0.00800500472308723,0.0277871809467999,"151",1.83395144734038,-645.44595839269,-606.135511621689,0.013193895304607
0.131801817859747,0.262312172614807,0.0423603225730706,0.0102284092701292,-0.0341434123457866,-0.00547114019763419,0.512154772363674,0.59115080901814,-0.0392866407387742,0.0816188566842727,"152",10.5046822749222,-380.153033684593,-340.842586913592,0.0755732537764186
0.14962651649276,0.0995102799235311,0.0365361210102902,0.0108639116477196,-0.0319435335545066,-0.00241245260539566,0.590750677220033,0.831745722639895,-0.182402863014971,-0.331455894771017,"153",3.55077728102317,-545.020526316545,-505.710079545543,0.0255451602951308
0.11036888078557,0.64878558497364,0.0347536318033119,0.00380072144189975,-0.0258724421780928,-0.01050471663816,0.620129527889057,0.130833681340762,-0.430690502705477,0.048941758277333,"154",11.0307287327636,-372.725734470485,-333.415287699483,0.0793577606673642
0.0739809001515365,0.0212533531573568,0.0571600644439614,0.00632947574646549,-0.0560291569061516,0.00171773563477645,0.551748382747667,0.93751590716933,-0.039481706391327,-0.270366952346118,"155",6.6012968444655,-450.765388728584,-411.454941957582,0.0474913442047878
0.0403607479107881,0.00382014955657364,0.00518009008103756,-0.00137595298954069,-0.00337936492280756,-7.72491323267071e-05,0.898007329426394,0.979824336349117,-0.142674221103315,-0.194786439802211,"156",0.704021750857682,-790.973635302534,-751.663188531532,0.00506490468242937
0.285534401120371,0.147779271115511,0.0318166050869316,0.0139227558202848,-0.0343711956670399,-0.00635827332139239,0.397162730763671,0.739212017968257,0.0733155911603263,-0.261848979961606,"157",4.93622570951629,-494.946485227716,-455.636038456715,0.0355124151763762
0.0653932282056789,0.121897056160979,0.019227494087496,0.00556866473546043,-0.00276956340850048,-0.00196836389901178,0.538544337335084,0.823809554805583,0.188880602970404,-0.111385633954753,"158",5.58579389422813,-476.15540052893,-436.844953757929,0.0401855675843751
0.324640685875194,0.314405147468165,0.0588924927840856,0.00665823362745582,-0.0739305282480735,-0.00476931460390837,-0.0489252657192341,0.258274237932898,0.21398426475572,-0.0419833302932457,"159",11.8401781234273,-361.96204078887,-322.651594017868,0.0851811375786135
0.209439137030248,0.0249064154115679,0.0664352621234813,0.0130909677508864,-0.0408688757103774,0.000729140072763129,0.224840904447787,0.951290128029652,0.168802917991037,-0.402806402053562,"160",5.7508718020362,-471.728417087229,-432.417970316227,0.0413731784319151
0.30505829148337,0.367131307976237,0.0706626399358814,0.00331609619315595,-0.0641283428722137,-0.00879666401000152,0.416083824213522,0.369311998201363,0.0729681222604423,0.0532371602550673,"161",7.61449571049619,-429.061667500307,-389.751220729305,0.0547805446798287
0.154561174265739,0.242779889957665,0.0565577740874786,0.00283718283795269,-0.0542360015276462,-0.00347575839060198,0.525803061167946,0.498218534350413,-0.26123849591263,-0.147844236842723,"162",7.43092920606664,-432.770900500261,-393.460453729259,0.0534599223458032
0.0122849089492579,0.0458434921637901,-0.00123016141042092,6.37495593305429e-06,-0.00094057182221952,-0.000366787587018683,-0.769744762167081,-0.718478871635723,0.775396605148589,0.760630988686022,"163",0.494739520271764,-844.595868410294,-805.285421639292,0.0035592771242573
0.236643102678593,0.345757229367112,0.0534578347639163,0.00499790682882425,-0.0569994565474178,-0.0147354819666549,0.226949664699053,0.44012719472907,-0.0951418893789197,-0.18533092453772,"164",24.2192910563684,-253.183120230833,-213.872673459831,0.17423950400265
0.23287548719301,0.291788397886824,0.0749937950782342,0.0103443639828971,-0.081607982254458,-0.00141241126745978,0.24988891523721,0.477148083744444,0.182255989643738,0.0362082352477411,"165",7.97757160812976,-421.98146274906,-382.671015978059,0.0573926014973364
0.406132114660849,0.453565036812103,0.136816276409171,0.00314336169303665,-0.146163851187082,-0.00178228349451891,-0.0025243330400508,0.0476134624767331,-0.0649337954185643,-0.104901923486033,"166",16.8492016088304,-308.335741610232,-269.02529483923,0.12121727776137
0.298514396849854,0.21019012778132,0.0126735501130325,0.00451115791236595,-0.021008117853297,-0.00205959200864546,0.33228913899774,0.643447730705415,-0.0244973973561809,-0.400869422470107,"167",4.02710392611453,-525.886620861082,-486.57617409008,0.0289719706914715
0.0213594561850714,0.0170180913025884,0.0179465718899798,0.000805401479616323,-0.0132764139527875,0.000203944793460545,0.861039659214435,0.938386803152778,-0.174497163751675,-0.372024618475584,"168",4.78773597654383,-499.589077367008,-460.278630596007,0.0344441437161427
0.0897995623812648,0.13433401489317,0.0695229062228788,0.00664062787188496,-0.067506596847953,-0.00482671629059239,0.580595408419082,0.711581462186507,0.0323295774593643,-0.553354994028543,"169",11.725883571174,-363.436441423523,-324.125994652522,0.0843588746127629
0.28636480997529,0.227971168152683,0.0731737026186717,0.015459060383936,-0.0331775459125305,-0.003819557911889,0.056200141444346,0.639521576329162,0.14522702225854,-0.490602435220618,"170",23.3818969662189,-258.531601635734,-219.221154864733,0.168215086087906
0.332387526823249,0.500834241024686,0.101701943713185,0.00595480605179761,-0.112751669396928,-0.00842644341255902,0.178413302564807,0.152100908965313,0.0296425469561569,0.0863743165751347,"171",5.24679995962098,-485.67184856067,-446.361401789669,0.0377467622994315
0.118937883991748,0.0606107096439509,0.0410531411508625,0.0164422265847119,-0.0307957761267358,-0.00550201011998311,0.61818332247505,0.828873783060303,-0.0628813721857629,-0.317927243515224,"172",8.53607074607876,-411.696117275088,-372.385670504087,0.0614105809070415
0.0428411587705155,0.0441094511927185,0.029878754076854,0.00773944813656274,-0.0064604944181459,0.00024562104181269,0.657337209882561,0.938153369983554,0.27536723191236,0.156476118961225,"173",1.30415224183475,-697.265751771058,-657.955305000057,0.00938239022902695
0.358657460466157,0.274966357669553,0.044931240340238,0.00472072808911721,-0.0250023798603765,-0.00141301858373064,0.327983537101969,0.34780736375611,-0.142545888885608,-0.114652183130634,"174",4.76365759183632,-500.355441395961,-461.04499462496,0.03427091792688
0.389597293366629,0.460390138331317,0.0936291236047656,0.0013177717752724,-0.0959953926773935,-0.00377040418981024,0.157416170969203,0.173866890369957,-0.10644885858428,-0.0926926117585784,"175",11.1663310960302,-370.868568179976,-331.558121408974,0.0803333172376274
0.141372239529909,0.49030130609303,0.0693786104772085,0.00648174991587794,-0.022681449999863,-0.0149101524433992,0.620181537142526,0.374823276059238,-0.221036392396902,0.0320064438966378,"176",5.13882509257077,-488.832519405407,-449.522072634405,0.0369699646947538
0.402907072188466,0.575205483803798,0.153407862809329,0.00550883740129918,-0.129469344951558,-0.0168452565190242,0.05272782311634,0.0909567677544161,0.0370839303293986,-0.0713982135712295,"177",14.4591692942795,-331.58786665273,-292.277419881728,0.10402280067827
0.236775976586505,0.111092234674228,0.0339329807613824,0.0166734474507777,-0.0202529086673349,-0.000764743267982157,0.368660154287491,0.779651341323127,-0.0387369544907712,-0.0842820485636939,"178",10.6185895771711,-378.513696948294,-339.203250177292,0.0763927307710151
